0.09853,0.61193,-0.26988,-0.46068,0.17597,1.08233,-2.39273,-0.04081,-0.64473,-0.04757,-0.01932,-0.06487,-0.57889,-0.11608,0.12744,-42.14589,-1.30474,17.5397,1.02037,2.35572,-0.00773
0.09838,0.6095,-0.27005,-0.46075,0.17572,1.08017,-2.39317,-0.03664,-0.58288,-0.04132,-0.01733,-0.05933,-0.51832,-0.10457,3.75688,6.0872,1.66663,-3.21912,0.46831,2.91456,0.00564
0.09841,0.60731,-0.27015,-0.46083,0.17548,1.07823,-2.39338,0.00744,-0.52589,-0.02273,-0.0176,-0.05741,-0.46594,-0.05029,21.80152,4.12394,8.14211,0.15975,1.93256,2.73579,0.00097
0.0986,0.60533,-0.27005,-0.4609,0.17527,1.07649,-2.39338,0.04496,-0.47522,0.02227,-0.01776,-0.05003,-0.41877,-0.00045,22.98084,-0.27425,8.81989,2.28519,2.38948,2.70845,-0.02521
0.09894,0.60354,-0.26992,-0.46097,0.17506,1.07492,-2.3932,0.0809,-0.42873,0.03107,-0.01724,-0.05046,-0.37639,0.04398,21.04068,-4.68576,8.43992,3.93225,3.15801,2.68669,0.01499
0.09941,0.60193,-0.26977,-0.46104,0.17485,1.07351,-2.39285,0.11305,-0.38695,0.03734,-0.01683,-0.05175,-0.33824,0.08388,19.98512,-8.47726,8.14134,5.44774,3.4111,2.65892,0.01726
0.1,0.60047,-0.26959,-0.46111,0.17463,1.07224,-2.39235,0.14186,-0.34941,0.0441,-0.01641,-0.05243,-0.30395,0.11988,18.56074,-11.88535,7.53528,6.7612,3.37267,2.64137,0.01396
0.1007,0.59916,-0.26937,-0.46118,0.17441,1.07111,-2.39171,0.16769,-0.31565,0.05088,-0.01597,-0.05295,-0.27314,0.15231,16.89475,-14.97054,6.76731,7.90324,3.20757,2.62831,0.01081
0.10149,0.59797,-0.26913,-0.46124,0.17418,1.07008,-2.39096,0.19087,-0.2853,0.05724,-0.01553,-0.05345,-0.24545,0.18152,15.21615,-17.75791,5.9753,8.91224,3.00416,2.61671,0.0083
0.10238,0.59689,-0.26887,-0.46131,0.17396,1.06916,-2.39009,0.21167,-0.258,0.06302,-0.01507,-0.05399,-0.22058,0.20784,13.63404,-20.2707,5.22095,9.81246,2.79791,2.6055,0.00629
0.10334,0.59592,-0.26859,-0.46137,0.17373,1.06834,-2.38913,0.23034,-0.23345,0.06819,-0.01462,-0.05458,-0.19823,0.23153,12.18678,-22.53389,4.52736,10.61994,2.60369,2.59439,0.00468
0.10437,0.59504,-0.26828,-0.46143,0.1735,1.0676,-2.38807,0.2471,-0.21138,0.07274,-0.01416,-0.05522,-0.17817,0.25286,10.87864,-24.57152,3.89899,11.3459,2.42651,2.58342,0.00341
0.10546,0.59424,-0.26797,-0.46148,0.17327,1.06693,-2.38694,0.26215,-0.19154,0.07667,-0.01371,-0.05587,-0.16016,0.27207,9.7028,-26.40566,3.33366,11.99925,2.26723,2.57268,0.00244
0.10661,0.59352,-0.26763,-0.46154,0.17303,1.06633,-2.38573,0.27565,-0.1737,0.08014,-0.01327,-0.05654,-0.14399,0.28936,8.65862,-28.05493,2.83048,12.58852,2.12495,2.56225,0.00158
0.1078,0.59286,-0.26728,-0.46159,0.1728,1.06579,-2.38446,0.28777,-0.15766,0.08319,-0.01283,-0.05722,-0.12949,0.30492,7.72707,-29.53859,2.38131,13.11959,1.9982,2.55223,0.00087
0.10905,0.59226,-0.26693,-0.46164,0.17255,1.0653,-2.38313,0.29864,-0.14325,0.08587,-0.01241,-0.0579,-0.11648,0.31891,6.89564,-30.87327,1.98042,13.59819,1.88547,2.5427,0.00029
0.11033,0.59172,-0.26656,-0.46169,0.17231,1.06487,-2.38175,0.30839,-0.13031,0.08822,-0.01199,-0.05858,-0.10482,0.3315,6.15348,-32.07387,1.6227,14.0295,1.78526,2.53369,-0.00018
0.11166,0.59123,-0.26618,-0.46174,0.17206,1.06447,-2.38032,0.31714,-0.11868,0.09029,-0.01159,-0.05924,-0.09437,0.34282,5.49085,-33.15382,1.30352,14.41818,1.69621,2.52523,-0.00058
0.11301,0.59078,-0.2658,-0.46179,0.17181,1.06412,-2.37885,0.32498,-0.10824,0.09209,-0.0112,-0.05989,-0.08501,0.35299,4.8992,-34.12526,1.01887,14.76847,1.61726,2.51733,-0.0009
0.11439,0.59036,-0.26541,-0.46183,0.17156,1.0638,-2.37734,0.332,-0.09886,0.09367,-0.01083,-0.06051,-0.07663,0.36213,4.371,-34.99904,0.7652,15.08415,1.54741,2.50997,-0.00117
0.1158,0.58999,-0.26501,-0.46188,0.17131,1.06351,-2.3758,0.33829,-0.09044,0.09504,-0.01046,-0.0611,-0.06913,0.37034,3.8989,-35.78483,0.5386,15.36859,1.48498,2.50314,-0.0014
0.11724,0.58964,-0.26461,-0.46192,0.17105,1.06325,-2.37423,0.34392,-0.0829,0.09624,-0.01011,-0.06167,-0.06243,0.37771,3.4764,-36.49158,0.33612,15.62483,1.42931,2.49684,-0.0016
0.11869,0.58932,-0.26421,-0.46196,0.17079,1.06302,-2.37263,0.34896,-0.07613,0.09729,-0.00978,-0.06221,-0.05644,0.38433,3.09826,-37.12725,0.15525,15.8557,1.37974,2.49102,-0.00176
0.12016,0.58903,-0.2638,-0.462,0.17053,1.0628,-2.371,0.35346,-0.07006,0.0982,-0.00946,-0.06272,-0.0511,0.39026,2.75978,-37.69895,-0.00628,16.0637,1.33561,2.48567,-0.0019
0.12165,0.58876,-0.26339,-0.46204,0.17027,1.06261,-2.36935,0.35748,-0.06462,0.09899,-0.00915,-0.06321,-0.04634,0.39557,2.45672,-38.2131,-0.15051,16.25109,1.29632,2.48076,-0.00202
0.12316,0.58851,-0.26297,-0.46207,0.17,1.06244,-2.36768,0.36106,-0.05975,0.09967,-0.00885,-0.06366,-0.0421,0.40032,2.18527,-38.67552,-0.2793,16.41994,1.26134,2.47626,-0.00213
0.12467,0.58828,-0.26255,-0.46211,0.16973,1.06228,-2.366,0.36426,-0.0554,0.10026,-0.00857,-0.06409,-0.03833,0.40457,1.94203,-39.09135,-0.39431,16.57204,1.23018,2.47215,-0.00222
0.1262,0.58807,-0.26213,-0.46214,0.16946,1.06213,-2.3643,0.3671,-0.0515,0.10077,-0.00829,-0.06449,-0.03498,0.40837,1.72397,-39.46528,-0.49701,16.70907,1.20241,2.46838,-0.00229
0.12774,0.58787,-0.26171,-0.46218,0.16919,1.062,-2.36258,0.36962,-0.04803,0.1012,-0.00803,-0.06486,-0.03202,0.41176,1.52838,-39.80154,-0.58874,16.83252,1.17765,2.46495,-0.00236
0.12929,0.58768,-0.26129,-0.46221,0.16892,1.06187,-2.36085,0.37186,-0.04492,0.10157,-0.00779,-0.06521,-0.02939,0.41477,1.35286,-40.10389,-0.67066,16.94373,1.15556,2.46181,-0.00242
0.13085,0.58751,-0.26086,-0.46224,0.16865,1.06176,-2.35911,0.37384,-0.04216,0.10188,-0.00755,-0.06553,-0.02708,0.41745,1.19526,-40.37576,-0.74382,17.04392,1.13585,2.45896,-0.00247
0.13242,0.58734,-0.26044,-0.46227,0.16838,1.06166,-2.35736,0.37558,-0.03969,0.10213,-0.00732,-0.06583,-0.02504,0.41983,1.05365,-40.62017,-0.80917,17.13416,1.11824,2.45636,-0.00252
0.13399,0.58718,-0.26001,-0.4623,0.1681,1.06156,-2.35561,0.37711,-0.0375,0.10235,-0.0071,-0.0661,-0.02325,0.42193,0.92634,-40.83991,-0.86754,17.21545,1.1025,2.454,-0.00256
