0.10534,0.61277,-0.29076,-0.46129,0.18834,1.08193,-2.39572,-0.02978,-0.64242,-0.07173,-0.01688,-0.05567,-0.58003,-0.11885,0.17566,-51.13454,-1.92003,22.85000,1.08715,3.61106,-0.02602
0.10523,0.61035,-0.29105,-0.46133,0.18816,1.07977,-2.39616,-0.02590,-0.58046,-0.06888,-0.01140,-0.04347,-0.51883,-0.10595,3.59670,5.37063,1.62062,-1.79038,0.61618,5.30995,0.02816
0.10530,0.60817,-0.29124,-0.46138,0.18799,1.07783,-2.39638,0.01755,-0.52348,-0.04629,-0.01136,-0.04123,-0.46648,-0.05221,22.22003,4.76916,8.37334,1.08611,2.09572,4.86154,0.01140
0.10553,0.60620,-0.29124,-0.46143,0.18783,1.07608,-2.39639,0.05576,-0.47251,-0.00153,-0.01106,-0.03970,-0.41957,-0.00371,23.14244,-0.21769,8.81004,3.48880,2.43728,4.75560,-0.02411
0.10590,0.60442,-0.29105,-0.46147,0.18766,1.07451,-2.39623,0.08900,-0.42686,0.04703,-0.01059,-0.03976,-0.37737,0.04023,21.45563,-5.28739,8.06681,5.54138,2.41353,4.68487,-0.04197
0.10640,0.60281,-0.29077,-0.46152,0.18751,1.07309,-2.39589,0.11888,-0.38540,0.06654,-0.01058,-0.03596,-0.33944,0.08183,20.56414,-10.24007,8.28435,7.55425,3.53960,4.58405,-0.01516
0.10701,0.60136,-0.29051,-0.46156,0.18734,1.07182,-2.39539,0.14713,-0.34763,0.06387,-0.01051,-0.04005,-0.30529,0.11808,20.76835,-14.48909,8.84028,9.44152,4.59199,4.47476,0.00922
0.10773,0.60006,-0.29024,-0.46160,0.18717,1.07067,-2.39477,0.17249,-0.31372,0.06358,-0.01041,-0.04288,-0.27458,0.15074,21.43424,-18.12360,9.32647,11.15478,5.15811,4.38187,0.00259
0.10855,0.59888,-0.28996,-0.46165,0.18698,1.06965,-2.39402,0.19519,-0.28331,0.06632,-0.01028,-0.04489,-0.24698,0.18015,21.11471,-21.41310,9.21684,12.58495,5.31736,4.30872,-0.00574
0.10944,0.59781,-0.28967,-0.46169,0.18678,1.06872,-2.39315,0.21550,-0.25601,0.07091,-0.01010,-0.04646,-0.22217,0.20663,20.08764,-24.41709,8.70262,13.79152,5.22416,4.24988,-0.01296
0.11042,0.59685,-0.28935,-0.46173,0.18659,1.06789,-2.39219,0.23365,-0.23150,0.07635,-0.00988,-0.04782,-0.19987,0.23048,18.66280,-27.15330,7.96172,14.82347,4.98626,4.20076,-0.01881
0.11146,0.59597,-0.28901,-0.46177,0.18638,1.06714,-2.39114,0.24988,-0.20950,0.08197,-0.00965,-0.04910,-0.17984,0.25197,17.05955,-29.63746,7.11660,15.71771,4.67384,4.15844,-0.02345
0.11256,0.59518,-0.28864,-0.46181,0.18617,1.06646,-2.39001,0.26440,-0.18973,0.08741,-0.00940,-0.05036,-0.16184,0.27133,15.42391,-31.88649,6.24772,16.50211,4.33192,4.12110,-0.02716
0.11372,0.59447,-0.28826,-0.46185,0.18596,1.06586,-2.38881,0.27737,-0.17198,0.09249,-0.00913,-0.05165,-0.14567,0.28878,13.83567,-33.91837,5.40041,17.19555,3.98755,4.08753,-0.03007
0.11492,0.59382,-0.28785,-0.46188,0.18574,1.06531,-2.38754,0.28896,-0.15604,0.09710,-0.00886,-0.05298,-0.13115,0.30451,12.34110,-35.75132,4.60107,17.81260,3.65683,4.05697,-0.03235
0.11617,0.59322,-0.28743,-0.46192,0.18551,1.06482,-2.38621,0.29931,-0.14173,0.10120,-0.00858,-0.05433,-0.11812,0.31867,10.96449,-37.40310,3.86381,18.36461,3.34897,4.02895,-0.03412
0.11745,0.59269,-0.28700,-0.46195,0.18528,1.06437,-2.38483,0.30857,-0.12888,0.10481,-0.00830,-0.05570,-0.10642,0.33143,9.71131,-38.88896,3.19202,18.85911,3.06671,4.00307,-0.03547
0.11877,0.59220,-0.28655,-0.46199,0.18504,1.06397,-2.38340,0.31683,-0.11735,0.10794,-0.00802,-0.05709,-0.09593,0.34292,8.58126,-40.22530,2.58608,19.30350,2.81149,3.97916,-0.03649
0.12012,0.59175,-0.28609,-0.46202,0.18480,1.06361,-2.38193,0.32421,-0.10700,0.11063,-0.00775,-0.05847,-0.08652,0.35327,7.56937,-41.42664,2.04363,19.70365,2.58300,3.95707,-0.03725
0.12150,0.59135,-0.28562,-0.46205,0.18455,1.06329,-2.38042,0.33080,-0.09771,0.11289,-0.00748,-0.05983,-0.07809,0.36258,6.66401,-42.50675,1.55903,20.06406,2.37962,3.93668,-0.03776
0.12290,0.59097,-0.28514,-0.46208,0.18429,1.06300,-2.37888,0.33669,-0.08939,0.11479,-0.00722,-0.06116,-0.07053,0.37095,5.86260,-43.47702,1.13019,20.38969,2.19985,3.91787,-0.03815
0.12433,0.59063,-0.28465,-0.46211,0.18403,1.06273,-2.37730,0.34193,-0.08192,0.11639,-0.00698,-0.06246,-0.06378,0.37848,5.15487,-44.34837,0.75180,20.68398,2.04164,3.90053,-0.03843
0.12577,0.59032,-0.28416,-0.46214,0.18377,1.06249,-2.37569,0.34661,-0.07524,0.11772,-0.00674,-0.06371,-0.05773,0.38524,4.52966,-45.13090,0.41811,20.94989,1.90271,3.88455,-0.03862
0.12723,0.59003,-0.28367,-0.46217,0.18349,1.06227,-2.37406,0.35078,-0.06925,0.11882,-0.00651,-0.06491,-0.05233,0.39131,3.97778,-45.83361,0.12421,21.19016,1.78094,3.86985,-0.03874
0.12871,0.58976,-0.28317,-0.46219,0.18322,1.06207,-2.37241,0.35449,-0.06389,0.11973,-0.00629,-0.06605,-0.04750,0.39675,3.49094,-46.46460,-0.13439,21.40730,1.67435,3.85635,-0.03881
0.13020,0.58952,-0.28267,-0.46222,0.18294,1.06189,-2.37074,0.35779,-0.05910,0.12047,-0.00608,-0.06714,-0.04320,0.40163,3.06161,-47.03115,-0.36175,21.60353,1.58114,3.84396,-0.03883
0.13171,0.58929,-0.28216,-0.46224,0.18266,1.06173,-2.36905,0.36072,-0.05482,0.12107,-0.00588,-0.06817,-0.03936,0.40600,2.68301,-47.53984,-0.56155,21.78088,1.49966,3.83261,-0.03883
0.13322,0.58908,-0.28166,-0.46227,0.18237,1.06158,-2.36734,0.36332,-0.05100,0.12154,-0.00570,-0.06914,-0.03595,0.40990,2.34910,-47.99655,-0.73706,21.94113,1.42846,3.82222,-0.03880
0.13474,0.58888,-0.28115,-0.46229,0.18208,1.06144,-2.36561,0.36562,-0.04759,0.12191,-0.00552,-0.07005,-0.03292,0.41339,2.05451,-48.40660,-0.89122,22.08592,1.36625,3.81272,-0.03875
0.13627,0.58869,-0.28064,-0.46231,0.18178,1.06132,-2.36388,0.36766,-0.04455,0.12218,-0.00535,-0.07091,-0.03024,0.41650,1.79447,-48.77474,-1.02660,22.21675,1.31189,3.80405,-0.03870
0.13781,0.58852,-0.28013,-0.46233,0.18148,1.06120,-2.36213,0.36945,-0.04185,0.12239,-0.00519,-0.07170,-0.02786,0.41927,1.56479,-49.10525,-1.14548,22.33492,1.26437,3.79613,-0.03864
