-0.16856,17.1894,0.9173,-10.42108,-0.07944,-2.52757,0.02665
-3.49767,-41.78994,-2.76516,15.39519,0.34412,-4.61768,-0.0374
-22.51515,-41.75078,-9.71449,12.78704,-1.15263,-4.04499,-0.01715
-23.57241,-36.59434,-10.18088,10.29168,-1.49618,-3.89378,0.01803
-21.89854,-31.19946,-9.41924,8.08527,-1.46958,-3.79736,0.03511
-21.0856,-25.84239,-9.7236,5.8814,-2.74032,-3.66944,0.00117
-21.71684,-21.31035,-10.49567,3.8006,-3.92662,-3.53248,-0.02371
-22.79403,-17.44004,-11.20041,1.92001,-4.6329,-3.41537,-0.01657
-22.85037,-13.94876,-11.28368,0.34293,-4.90664,-3.32119,-0.00719
-22.07504,-10.76366,-10.89429,-0.98277,-4.88738,-3.24444,0.00097
-20.78364,-7.86097,-10.21224,-2.11046,-4.68389,-3.18053,0.0077
-19.21252,-5.22259,-9.3697,-3.08062,-4.37269,-3.12607,0.01316
-17.52285,-2.83032,-8.45685,-3.92357,-4.006,-3.0787,0.01754
-15.82001,-0.66563,-7.53294,-4.66213,-3.61866,-3.03677,0.02103
-14.16308,1.2901,-6.6324,-5.31257,-3.2325,-2.99907,0.0237
-12.60949,3.05408,-5.78534,-5.89127,-2.86306,-2.96506,0.02587
-11.17389,4.64323,-5.00154,-6.40756,-2.51825,-2.93402,0.02757
-9.8653,6.0739,-4.28658,-6.87006,-2.20244,-2.90559,0.02891
-8.68527,7.36096,-3.64167,-7.28571,-1.91732,-2.87947,0.02994
-7.62738,8.51715,-3.0634,-7.65928,-1.66161,-2.85534,0.03074
-6.68441,9.55598,-2.54804,-7.99593,-1.43418,-2.8331,0.03135
-5.84785,10.48909,-2.09103,-8.29976,-1.23318,-2.81261,0.03182
-5.10736,11.32713,-1.68693,-8.57411,-1.05636,-2.79374,0.03215
-4.45223,12.0798,-1.33001,-8.82183,-0.90129,-2.77639,0.03237
-3.87949,12.75518,-1.01788,-9.04634,-0.76612,-2.76044,0.03256
-3.37713,13.36135,-0.74445,-9.24948,-0.64852,-2.74578,0.0327
-2.93668,13.90541,-0.50513,-9.43328,-0.54637,-2.73233,0.03279
-2.55073,14.39374,-0.29585,-9.59959,-0.45777,-2.71999,0.03286
-2.21267,14.83204,-0.11295,-9.75004,-0.381,-2.70868,0.03289
-1.91656,15.22545,0.04683,-9.88614,-0.31454,-2.69834,0.03291
-1.65715,15.57861,0.18639,-10.00924,-0.25702,-2.68889,0.03291
-1.4298,15.89561,0.30829,-10.12055,-0.20725,-2.68025,0.03291
-1.23041,16.18022,0.41479,-10.22118,-0.16418,-2.67237,0.03289
-1.05541,16.43574,0.50788,-10.31213,-0.1269,-2.66519,0.03288
-0.90164,16.66518,0.58928,-10.39431,-0.0946,-2.65864,0.03286
-0.76638,16.87122,0.6605,-10.46856,-0.06661,-2.65268,0.03284
-0.64722,17.05624,0.72288,-10.53561,-0.04231,-2.64725,0.03282
-0.54209,17.22243,0.77755,-10.59615,-0.0212,-2.64232,0.0328
-0.44917,17.37171,0.82552,-10.6508,-0.00282,-2.63783,0.03279
-0.36688,17.50583,0.86766,-10.70011,0.01321,-2.63374,0.03278
