-0.06623,0.29188,-0.08106,2.26030,0.17740,6.31951,0.00214,0.00000,0.00000
0.03267,0.26372,-0.05331,2.07381,0.18983,5.81692,0.00187,0.00000,0.00000
0.12223,0.23837,-0.01744,1.90475,0.20275,5.35887,0.00178,0.00000,0.00000
0.20298,0.21543,0.02377,1.75277,0.21538,4.94171,0.00177,0.00000,0.00000
0.27556,0.19461,0.06723,1.61618,0.22728,4.56185,0.00182,0.00000,0.00000
0.34064,0.17567,0.11058,1.49332,0.23824,4.21596,0.00192,0.00000,0.00000
0.39890,0.15841,0.15217,1.38272,0.24817,3.90101,0.00206,0.00000,0.00000
0.45097,0.14265,0.19116,1.28307,0.25704,3.61423,0.00223,0.00000,0.00000
0.49746,0.12824,0.22704,1.19322,0.26489,3.35310,0.00242,0.00000,0.00000
0.53893,0.11506,0.25951,1.11214,0.27179,3.11532,0.00264,0.00000,0.00000
0.57589,0.10300,0.28874,1.03891,0.27779,2.89879,0.00286,0.00000,0.00000
0.60882,0.09195,0.31460,0.97273,0.28299,2.70160,0.00309,0.00000,0.00000
0.63812,0.08183,0.33754,0.91286,0.28745,2.52204,0.00332,0.00000,0.00000
0.66380,0.07240,0.36511,0.85911,0.29039,2.35871,0.00119,0.00000,0.00000
0.68673,0.06389,0.38382,0.80964,0.29336,2.20970,0.00146,0.00000,0.00000
0.70706,0.05611,0.39937,0.76506,0.29585,2.07407,0.00167,0.00000,0.00000
0.72509,0.04900,0.41294,0.72463,0.29790,1.95055,0.00183,0.00000,0.00000
0.74104,0.04251,0.42482,0.68791,0.29956,1.83804,0.00196,0.00000,0.00000
0.75512,0.03659,0.43515,0.65452,0.30089,1.73556,0.00206,0.00000,0.00000
0.76754,0.03120,0.44404,0.62411,0.30192,1.64220,0.00214,0.00000,0.00000
0.77845,0.02631,0.45173,0.59640,0.30268,1.55714,0.00220,0.00000,0.00000
0.78801,0.02188,0.45835,0.57112,0.30321,1.47964,0.00225,0.00000,0.00000
0.79634,0.01787,0.46402,0.54801,0.30354,1.40901,0.00228,0.00000,0.00000
0.80357,0.01425,0.46886,0.52687,0.30368,1.34464,0.00230,0.00000,0.00000
0.80980,0.01100,0.47295,0.50750,0.30366,1.28595,0.00231,0.00000,0.00000
0.81512,0.00808,0.47638,0.48973,0.30349,1.23244,0.00232,0.00000,0.00000
0.81962,0.00547,0.47923,0.47339,0.30320,1.18361,0.00232,0.00000,0.00000
0.82337,0.00314,0.48155,0.45833,0.30279,1.13905,0.00231,0.00000,0.00000
0.82644,0.00107,0.48341,0.44445,0.30227,1.09836,0.00230,0.00000,0.00000
0.82889,-0.00075,0.48482,0.43160,0.30167,1.06117,0.00229,0.00000,0.00000
0.83077,-0.00236,0.48584,0.41970,0.30098,1.02716,0.00228,0.00000,0.00000
0.83213,-0.00377,0.48653,0.40864,0.30021,0.99602,0.00227,0.00000,0.00000
0.83301,-0.00501,0.48692,0.39835,0.29937,0.96749,0.00226,0.00000,0.00000
0.83345,-0.00608,0.48705,0.38873,0.29846,0.94129,0.00224,0.00000,0.00000
0.83348,-0.00701,0.48692,0.37973,0.29742,0.91721,0.00222,0.00000,0.00000
0.83307,-0.00792,0.48651,0.37118,0.29327,0.89514,0.00195,0.00000,0.00000
0.83234,-0.00877,0.48585,0.36306,0.28726,0.87481,0.00155,0.00000,0.00000
0.83171,-0.00932,0.48247,0.35557,0.28488,0.85587,0.00111,0.00000,0.00000
0.83097,-0.00971,0.47785,0.34852,0.28369,0.83828,0.00075,0.00000,0.00000
0.83003,-0.01003,0.47277,0.34181,0.28242,0.82193,0.00059,0.00000,0.00000
0.82887,-0.01031,0.46755,0.33539,0.28115,0.80669,0.00057,0.00000,0.00000
0.82755,-0.01053,0.46184,0.32927,0.27985,0.79237,0.00057,0.00000,0.00000
0.82606,-0.01074,0.45611,0.32339,0.27854,0.77889,0.00058,0.00000,0.00000
0.82445,-0.01092,0.44988,0.31776,0.27721,0.76610,0.00060,0.00000,0.00000
0.82271,-0.01108,0.44353,0.31233,0.27587,0.75394,0.00062,0.00000,0.00000
0.82085,-0.01125,0.43687,0.30710,0.27450,0.74230,0.00065,0.00000,0.00000
0.81889,-0.01142,0.43003,0.30203,0.27312,0.73111,0.00067,0.00000,0.00000
0.81681,-0.01161,0.42308,0.29711,0.27172,0.72028,0.00070,0.00000,0.00000
0.81464,-0.01182,0.41576,0.29233,0.27029,0.70976,0.00072,0.00000,0.00000
0.81238,-0.01206,0.40811,0.28767,0.26885,0.69947,0.00075,0.00000,0.00000
0.81004,-0.01233,0.40011,0.28312,0.26738,0.68937,0.00079,0.00000,0.00000
0.80763,-0.01265,0.39170,0.27866,0.26590,0.67939,0.00082,0.00000,0.00000
0.80517,-0.01302,0.38284,0.27430,0.26440,0.66948,0.00086,0.00000,0.00000
0.80265,-0.01344,0.37349,0.27000,0.26288,0.65961,0.00089,0.00000,0.00000
0.80011,-0.01391,0.36354,0.26577,0.26134,0.64972,0.00093,0.00000,0.00000
0.79754,-0.01445,0.35304,0.26160,0.25980,0.63978,0.00098,0.00000,0.00000
0.79501,-0.01505,0.34110,0.25751,0.25823,0.62977,0.00103,0.00000,0.00000
0.79253,-0.01570,0.32814,0.25345,0.25667,0.61965,0.00109,0.00000,0.00000
0.79015,-0.01641,0.31360,0.24943,0.25511,0.60940,0.00116,0.00000,0.00000
0.78803,-0.01713,0.29561,0.24550,0.25354,0.59905,0.00121,0.00000,0.00000
0.78652,-0.01792,0.27274,0.24177,0.24824,0.58819,0.00040,0.00000,0.00000
0.78359,-0.01952,0.27351,0.23800,0.23771,0.57701,-0.00095,0.00000,0.00000
0.78073,-0.02086,0.27365,0.23447,0.23665,0.56579,-0.00093,0.00000,0.00000
