-0.15683,14.17432,0.74562,-8.61651,-0.06419,-2.09228,0.02623
-3.58250,-42.26017,-2.79490,16.00116,0.40662,-3.77851,-0.02799
-22.27126,-41.59152,-9.56792,13.09337,-1.07793,-3.31801,-0.01126
-23.23868,-36.55023,-10.01788,10.66765,-1.42355,-3.20254,0.02416
-21.58094,-31.43913,-9.28190,8.59979,-1.40275,-3.12472,0.04193
-20.70834,-26.45112,-9.50270,6.57498,-2.53059,-3.01886,0.01508
-20.92564,-22.16939,-10.06003,4.67691,-3.58417,-2.90580,-0.00928
-21.59800,-18.50721,-10.54567,2.95557,-4.15110,-2.81009,-0.00265
-21.27992,-15.19460,-10.43393,1.51965,-4.31082,-2.73491,0.00568
-20.25065,-12.17130,-9.91643,0.30919,-4.21780,-2.67465,0.01290
-18.82102,-9.41887,-9.17134,-0.72521,-3.97985,-2.62462,0.01874
-17.21124,-6.92100,-8.32138,-1.62080,-3.66721,-2.58176,0.02338
-15.56794,-4.66026,-7.44722,-2.40572,-3.32493,-2.54416,0.02708
-13.97139,-2.61831,-6.59434,-3.09907,-2.98011,-2.51053,0.02999
-12.46823,-0.77661,-5.78926,-3.71559,-2.64888,-2.48006,0.03227
-11.08300,0.88286,-5.04619,-4.26675,-2.34045,-2.45224,0.03403
-9.82136,2.37554,-4.36858,-4.76018,-2.05761,-2.42662,0.03538
-8.68313,3.71798,-3.75687,-5.20336,-1.80181,-2.40301,0.03640
-7.66346,4.92484,-3.20875,-5.60220,-1.57274,-2.38124,0.03716
-6.75076,6.00999,-2.71860,-5.96126,-1.36879,-2.36117,0.03768
-5.94248,6.98489,-2.28434,-6.28552,-1.18849,-2.34269,0.03806
-5.22837,7.86053,-1.90068,-6.57845,-1.02977,-2.32565,0.03835
-4.59726,8.64705,-1.56187,-6.84299,-0.89036,-2.30997,0.03854
-4.03997,9.35349,-1.26300,-7.08193,-0.76813,-2.29556,0.03866
-3.54817,9.98800,-0.99959,-7.29778,-0.66112,-2.28232,0.03873
-3.11432,10.55788,-0.76756,-7.49274,-0.56752,-2.27017,0.03875
-2.73163,11.06974,-0.56324,-7.66886,-0.48568,-2.25904,0.03875
-2.39401,11.52948,-0.38333,-7.82793,-0.41416,-2.24886,0.03872
-2.09606,11.94244,-0.22491,-7.97158,-0.35165,-2.23954,0.03868
-1.83301,12.31340,-0.08539,-8.10130,-0.29702,-2.23103,0.03862
-1.60063,12.64663,0.03753,-8.21841,-0.24925,-2.22327,0.03856
-1.39524,12.94602,0.14584,-8.32415,-0.20749,-2.21618,0.03850
-1.21376,13.21499,0.24118,-8.41960,-0.17104,-2.20973,0.03844
-1.05300,13.45664,0.32535,-8.50572,-0.13907,-2.20384,0.03838
-0.91039,13.67378,0.39971,-8.58341,-0.11101,-2.19848,0.03832
-0.78377,13.86890,0.46544,-8.65348,-0.08637,-2.19360,0.03826
-0.67122,14.04430,0.52356,-8.71670,-0.06472,-2.18917,0.03821
-0.57107,14.20193,0.57499,-8.77369,-0.04567,-2.18513,0.03816
-0.48183,14.34361,0.62054,-8.82508,-0.02889,-2.18146,0.03812
-0.40219,14.47101,0.66092,-8.87143,-0.01409,-2.17813,0.03808
-0.33100,14.58553,0.69674,-8.91319,-0.00101,-2.17510,0.03804
-0.26725,14.68851,0.72856,-8.95083,0.01057,-2.17235,0.03801
-0.21004,14.78112,0.75685,-8.98474,0.02085,-2.16984,0.03799
-0.15861,14.86440,0.78205,-9.01530,0.02999,-2.16757,0.03796
